Date,Open,High,Low,Close,Volume
7/12/2016 16:00:00,52.6,53.28,51.94,52.8,10919045
7/13/2016 16:00:00,52.9,53.2,52.7,52.78,8115130
7/14/2016 16:00:00,53.06,53.8,52.62,53.32,7922283
7/15/2016 16:00:00,52.64,52.94,51.84,52.7,10715357
7/18/2016 16:00:00,53.35,53.43,52.77,52.97,6324838
7/19/2016 16:00:00,52.94,53.73,52.84,53.52,9566250
7/20/2016 16:00:00,53.7,54.51,53.48,54.22,7411502
7/21/2016 16:00:00,54.1,54.27,53.04,53.22,9032697
7/22/2016 16:00:00,53.41,54.67,53.02,54.67,7894165
7/25/2016 16:00:00,55,55.81,54.76,55.68,7813211
7/26/2016 16:00:00,56.17,56.92,56.09,56.63,12862739
7/27/2016 16:00:00,57.12,57.22,55.72,56.06,11166886
7/28/2016 16:00:00,56.19,56.6,56.01,56.18,5547934
7/29/2016 16:00:00,56.39,57.25,55.38,57.1,10239664
8/1/2016 16:00:00,57.34,57.55,56.36,56.73,7527970
8/2/2016 16:00:00,57,57.03,55.5,56.04,7068720
8/3/2016 16:00:00,55.97,56.3,55.66,56.19,7495709
8/4/2016 16:00:00,56.46,57.49,56.35,57.23,6817803
8/5/2016 16:00:00,57.89,58.23,57.61,58.2,9289735
8/8/2016 16:00:00,59,59.14,58.12,58.74,7626603
8/9/2016 16:00:00,59.03,59.46,58.74,58.89,9308559
8/10/2016 16:00:00,59.41,59.5,58.32,58.51,9393453
8/11/2016 16:00:00,58.82,59.95,58.7,59.7,17026556
8/12/2016 16:00:00,61.9,63.38,60.63,63.04,35643642
8/15/2016 16:00:00,63.11,63.5,62.13,62.98,14332617
8/16/2016 16:00:00,62.89,62.99,62.41,62.6,7191345
8/17/2016 16:00:00,62.6,62.74,60.66,61.15,14880304
8/18/2016 16:00:00,61.06,62.2,60.82,62.1,8292095
8/19/2016 16:00:00,62.07,62.73,61.8,62.26,7288978
8/22/2016 16:00:00,62.45,62.61,61.71,62.52,6118683
8/23/2016 16:00:00,63.04,63.32,62.73,62.91,8494058
8/24/2016 16:00:00,63.13,63.16,61.65,61.94,7461244
8/25/2016 16:00:00,61.96,61.99,60.76,61.53,10150783
8/26/2016 16:00:00,61.69,62.38,61.2,62.03,7500624
8/29/2016 16:00:00,62.28,62.53,61.89,61.99,6866279
8/30/2016 16:00:00,61.91,62.24,61.46,61.63,7138622
8/31/2016 16:00:00,61.75,61.92,61.16,61.34,9713642
9/1/2016 16:00:00,61.39,63.38,61.34,63.15,10712305
9/2/2016 16:00:00,63.28,63.35,61.82,62.53,8078742
9/6/2016 16:00:00,62.75,63.12,62.43,63.12,7670320
9/7/2016 16:00:00,62.92,63.23,61.83,62.19,9949700
9/8/2016 16:00:00,62.13,62.74,61.42,62.64,7895219
9/9/2016 16:00:00,61.95,62.3,59,59.52,17443966
9/12/2016 16:00:00,58.73,60.87,57.32,60.75,14956524
9/13/2016 16:00:00,60.6,61.3,59.53,59.87,11794183
9/14/2016 16:00:00,60.01,60.6,59.51,60.4,7984326
9/15/2016 16:00:00,60.5,62.76,60.36,62.69,12884799
9/16/2016 16:00:00,62.91,63.25,62.12,62.84,22561149
9/19/2016 16:00:00,63.5,65.26,63.21,63.67,10428207
9/20/2016 16:00:00,64.4,64.4,62.74,63.09,8277832
9/21/2016 16:00:00,63.28,64.98,63.27,64.86,8405337
9/22/2016 16:00:00,65.24,65.44,64.65,65.02,7718287
9/23/2016 16:00:00,65.1,65.29,64.66,64.95,6903344
9/26/2016 16:00:00,64.21,64.6,63.53,64.34,5751035
9/27/2016 16:00:00,64.09,66.64,64.06,66.54,10068769
9/28/2016 16:00:00,66.64,66.83,65.93,66.78,7994701
9/29/2016 16:00:00,66.67,67.61,66.05,67.4,8417136
9/30/2016 16:00:00,67.77,69.19,67.37,68.52,10748304
10/3/2016 16:00:00,68.52,69.51,68.33,68.45,6064853
10/4/2016 16:00:00,68.55,69.7,67.79,68.3,7040645
10/5/2016 16:00:00,68.88,69.58,68.02,68.23,7636009
10/6/2016 16:00:00,67.41,67.83,66.26,67.34,9005317
10/7/2016 16:00:00,67.79,67.97,66.66,66.85,7156502
10/10/2016 16:00:00,67.2,67.56,66.47,67.1,7196868
10/11/2016 16:00:00,66.88,66.98,65.62,66.13,9713476
10/12/2016 16:00:00,65.86,66.78,65.31,66.43,10498025
10/13/2016 16:00:00,65.65,65.8,63.7,65.35,9752910
10/14/2016 16:00:00,66.15,66.6,65.6,65.99,8265851
10/17/2016 16:00:00,65.98,66.6,65.52,65.61,4883160
10/18/2016 16:00:00,66.52,66.99,66.25,66.61,6734274
10/19/2016 16:00:00,66.16,66.78,65.82,66.47,4976462
10/20/2016 16:00:00,67.25,67.95,66.3,67.73,7802072
10/21/2016 16:00:00,67.49,67.66,66.9,67.54,6987654
10/24/2016 16:00:00,68,70.79,67.99,70.71,8495946
10/25/2016 16:00:00,70.59,72.3,70.25,71.87,9936532
10/26/2016 16:00:00,71.27,72.95,71.2,72.16,8344781
10/27/2016 16:00:00,72.71,72.85,70.39,70.68,9716622
10/28/2016 16:00:00,71.02,72.1,70.43,70.56,7271374
10/31/2016 16:00:00,70.79,71.63,70.75,71.16,6309718
11/1/2016 16:00:00,71.42,71.81,68.29,69.05,11830629
11/2/2016 16:00:00,69.58,70.52,68.64,68.76,7396231
