Date,Open,High,Low,Close,Volume
3/29/2021 16:00:00,512.81,522.5,508,517.93,6837997
3/30/2021 16:00:00,513.68,519.01,508.2,514.87,5005062
3/31/2021 16:00:00,520.62,538.82,519.3,533.93,7869438
4/1/2021 16:00:00,542.89,554.8,540.45,552.47,7706865
4/5/2021 16:00:00,554.7,560.56,549.32,559.5,6391785
4/6/2021 16:00:00,559.99,562.17,550.94,554.46,4793649
4/7/2021 16:00:00,555.23,569.74,548.46,565.74,6282109
4/8/2021 16:00:00,570.11,578.86,569.96,572.68,6110373
4/9/2021 16:00:00,568.56,576.32,567,576,4879272
4/12/2021 16:00:00,571.59,614.1,565.57,608.36,21733050
4/13/2021 16:00:00,609.26,628,605.03,627.18,16905297
4/14/2021 16:00:00,625,628.82,609.1,611.08,9637548
4/15/2021 16:00:00,626.5,648.57,625.26,645.49,14962017
4/16/2021 16:00:00,642.12,646.63,634.61,636.5,8380189
4/19/2021 16:00:00,621.46,632.3,609.32,614.47,10110452
4/20/2021 16:00:00,612.93,619.88,598.52,606.85,8353326
4/21/2021 16:00:00,604.75,614.5,604.09,614.42,5419426
4/22/2021 16:00:00,615,617.54,591.34,594.01,6944657
4/23/2021 16:00:00,597.37,613.4,596.01,610.61,5694305
4/26/2021 16:00:00,607.4,619.16,605,619.12,4944927
4/27/2021 16:00:00,623.14,626.82,614.18,615.27,4114325
4/28/2021 16:00:00,614.58,621.29,608.62,611.07,5235405
4/29/2021 16:00:00,616,617.46,602.86,612.99,4329912
4/30/2021 16:00:00,606.98,614.6,599.88,600.38,5047752
5/3/2021 16:00:00,605,609.87,591.5,593.47,5097796
5/4/2021 16:00:00,585.49,585.5,560.41,574.05,10133120
5/5/2021 16:00:00,588.36,592.54,575.5,578.34,7300576
5/6/2021 16:00:00,579.81,582.85,568.72,580.92,4834523
5/7/2021 16:00:00,592.33,598.83,586.87,592.49,5733183
5/10/2021 16:00:00,591.49,592.24,570,570.63,6722595
5/11/2021 16:00:00,553,574.19,550,572.25,7139634
5/12/2021 16:00:00,560.38,570.41,548.37,550.34,7585233
5/13/2021 16:00:00,561.35,563.23,538.36,546.61,7143187
5/14/2021 16:00:00,555.6,573.12,549.94,569.72,6465375
5/17/2021 16:00:00,566.28,566.77,554.14,566.62,5424521
5/18/2021 16:00:00,570.68,576.17,560.16,560.63,4656356
5/19/2021 16:00:00,542.66,563.18,541.73,562.63,8599984
5/20/2021 16:00:00,572.1,587.35,570.82,584.5,8039798
5/21/2021 16:00:00,606.55,608.88,594.78,599.67,16824800
5/24/2021 16:00:00,608.5,629.8,607.04,624.48,13870405
5/25/2021 16:00:00,630.64,632.74,619.3,625.91,10885172
5/26/2021 16:00:00,629.37,631.75,623.45,628,9260966
5/27/2021 16:00:00,627.99,630,618.4,619.52,14536880
5/28/2021 16:00:00,620.04,651.1,620.04,649.78,16113390
6/1/2021 16:00:00,650.8,655.53,636.13,650.58,11820075
6/2/2021 16:00:00,650.09,676.75,649.42,671.13,14854189
6/3/2021 16:00:00,668.03,690.36,663.32,678.79,14500170
6/4/2021 16:00:00,684.5,706.44,683.82,703.13,15428007
6/7/2021 16:00:00,702.85,712.5,687.71,704.76,14393873
6/8/2021 16:00:00,701.09,704.86,690.04,698.28,8096169
6/9/2021 16:00:00,700.63,703,690.23,694.33,9541437
6/10/2021 16:00:00,694,699.68,687.04,697,7194261
6/11/2021 16:00:00,699.18,717.57,697.75,713.01,10407691
6/14/2021 16:00:00,716.24,721.58,706.51,720.75,8034357
6/15/2021 16:00:00,716.6,720.65,709.12,711.54,6075761
6/16/2021 16:00:00,711.63,718.19,703.38,712.41,7678065
6/17/2021 16:00:00,710.98,753.4,710.25,746.29,20241372
6/18/2021 16:00:00,751.36,775,743.36,745.55,24221357
6/21/2021 16:00:00,737.41,741.46,712.91,737.09,16809554
6/22/2021 16:00:00,738.86,758.55,735.44,755.47,14503639
6/23/2021 16:00:00,760.31,766.11,756.31,762.29,8308926
6/24/2021 16:00:00,769.11,776.8,763.53,768.22,8023060
