Date,Open,High,Low,Close,Volume
7/7/2016 16:00:00,126.92,128.17,126.26,127.17,3050030
7/8/2016 16:00:00,128.6,130.46,127.66,130.09,3597622
7/11/2016 16:00:00,130.84,133.25,130.8,132.04,3929720
7/12/2016 16:00:00,132.8,133,130.33,130.81,4318018
7/13/2016 16:00:00,131.28,131.39,129.37,130.11,3061397
7/14/2016 16:00:00,131.63,131.92,130.2,131.55,3980943
7/15/2016 16:00:00,131.8,132.75,131.45,132.39,2942790
7/18/2016 16:00:00,132.38,133.89,131.95,133.43,3338398
7/19/2016 16:00:00,132.91,135.67,132.83,134.66,3390031
7/20/2016 16:00:00,134.55,135.18,134.04,134.72,2669691
7/21/2016 16:00:00,134.76,134.98,133.03,133.53,2853331
7/22/2016 16:00:00,131.75,133.49,130.57,133.47,4844735
7/25/2016 16:00:00,133.18,133.3,132.38,132.94,3078599
7/26/2016 16:00:00,132.9,134.97,132.51,134.85,4666989
7/27/2016 16:00:00,136.14,139.45,135.71,135.96,5660768
7/28/2016 16:00:00,135.4,135.86,132.55,133.01,5142388
7/29/2016 16:00:00,133.05,133.8,132.3,133.66,3559058
8/1/2016 16:00:00,133.21,134.23,132.7,133.21,3067255
8/2/2016 16:00:00,132.95,133.4,131.35,131.6,3156735
8/3/2016 16:00:00,131.77,132.45,131.62,131.87,2359275
8/4/2016 16:00:00,132,132.55,130.96,131.21,3009006
8/5/2016 16:00:00,132.21,132.44,131.01,131.73,3120136
8/8/2016 16:00:00,132.14,132.95,131.75,132.19,2443769
8/9/2016 16:00:00,132.73,132.99,132.23,132.62,3013919
8/10/2016 16:00:00,132.1,133.53,131.71,132.28,2642249
8/11/2016 16:00:00,132.85,133.56,132.3,133,2275674
8/12/2016 16:00:00,132.9,133.78,132.63,133.1,2522523
8/15/2016 16:00:00,133.7,135,133.55,134.66,2812634
8/16/2016 16:00:00,134.15,135.21,133.4,135,2759136
8/17/2016 16:00:00,134.85,134.99,134.11,134.72,2854630
8/18/2016 16:00:00,134.72,135.96,134.53,135,2030826
8/19/2016 16:00:00,134.5,135,133.84,134.44,1922645
8/22/2016 16:00:00,134.3,135.67,133.84,134.99,2520722
8/23/2016 16:00:00,135.32,136.37,133.64,134.14,3481863
8/24/2016 16:00:00,134.01,134.65,133.07,133.29,2135910
8/25/2016 16:00:00,133.3,133.3,132.42,132.98,1921322
8/26/2016 16:00:00,133.5,134.08,131.82,132.23,1973740
8/29/2016 16:00:00,132.72,133.58,132.32,132.9,2380035
8/30/2016 16:00:00,133.19,133.44,130.68,130.81,3437290
8/31/2016 16:00:00,130.83,130.83,129.14,129.45,3639013
9/1/2016 16:00:00,130.03,130.03,128.36,129.9,2807237
9/2/2016 16:00:00,130.89,131.96,130.58,131.16,2631047
9/6/2016 16:00:00,131.63,132.99,131.27,132.99,4151796
9/7/2016 16:00:00,132.48,133.08,132,132.64,2198386
9/8/2016 16:00:00,132.32,132.91,131.51,132.9,2618277
9/9/2016 16:00:00,131.94,131.94,128.52,128.53,4892603
9/12/2016 16:00:00,126.88,130.68,126.31,130.12,6380662
9/13/2016 16:00:00,129.22,130.02,128.26,128.76,4552291
9/14/2016 16:00:00,128.91,129.31,127.34,127.67,3955402
9/15/2016 16:00:00,127.57,128.46,126.94,127.77,3476584
9/16/2016 16:00:00,127.71,127.71,126.34,126.7,8035566
9/19/2016 16:00:00,127.5,128.3,127.27,127.48,3168098
9/20/2016 16:00:00,127.95,128.5,127.57,127.79,2639279
